Timestamp,Source IP,Dest IP,Dest Port,Protocol,Packet Size (Bytes),Human Volume,Resolved Context,Anomaly Flag
2026-08-06 10:52:44,172.217.170.170,192.168.74.203,51904,UDP,319,319.00 B,Local LAN / Gateway Environment,CRITICAL ANOMALY
2026-08-06 10:27:35,192.168.74.85,192.168.74.203,54406,TCP,520,520.00 B,Local LAN / Gateway Environment,CRITICAL ANOMALY
2026-08-06 10:27:35,192.168.74.98,192.168.74.203,53092,TCP,440,440.00 B,Local LAN / Gateway Environment,CRITICAL ANOMALY
2026-08-06 10:27:35,192.168.72.17,192.168.74.203,48246,TCP,452,452.00 B,Local LAN / Gateway Environment,CRITICAL ANOMALY
2026-08-06 09:50:04,32.184.166.225,192.168.74.203,41158,TCP,341,341.00 B,Local LAN / Gateway Environment,CRITICAL ANOMALY
2026-08-06 09:50:04,32.184.166.225,192.168.74.203,41160,TCP,300,300.00 B,Local LAN / Gateway Environment,CRITICAL ANOMALY
2026-08-06 09:50:03,192.168.74.203,32.184.166.225,443,TCP,1283,1.25 KB,External Host (Unknown),CRITICAL ANOMALY
2026-08-06 09:50:03,32.184.166.225,192.168.74.203,41158,TCP,300,300.00 B,Local LAN / Gateway Environment,CRITICAL ANOMALY
2026-08-06 09:50:03,192.168.74.203,32.184.166.225,443,TCP,539,539.00 B,External Host (Unknown),CRITICAL ANOMALY
2026-08-06 09:50:03,192.168.74.203,32.184.166.225,443,TCP,1514,1.48 KB,External Host (Unknown),CRITICAL ANOMALY
2026-08-06 09:50:03,192.168.74.203,32.184.166.225,443,TCP,635,635.00 B,External Host (Unknown),CRITICAL ANOMALY
2026-08-06 09:50:03,192.168.74.203,32.184.166.225,443,TCP,1514,1.48 KB,External Host (Unknown),CRITICAL ANOMALY
2026-08-06 09:50:02,192.168.72.1,192.168.74.203,60761,UDP,279,279.00 B,Local LAN / Gateway Environment,CRITICAL ANOMALY
2026-08-06 09:49:52,142.251.47.234,192.168.74.203,53326,UDP,1292,1.26 KB,Local LAN / Gateway Environment,CRITICAL ANOMALY
2026-08-06 09:49:52,192.168.74.203,142.251.47.234,443,UDP,1292,1.26 KB,External Host (Unknown),CRITICAL ANOMALY
2026-08-06 09:49:52,142.251.47.234,192.168.74.203,53326,UDP,996,996.00 B,Local LAN / Gateway Environment,CRITICAL ANOMALY
2026-08-06 09:49:52,142.251.47.234,192.168.74.203,53326,UDP,338,338.00 B,Local LAN / Gateway Environment,CRITICAL ANOMALY
2026-08-06 09:49:52,142.251.47.234,192.168.74.203,53326,UDP,1292,1.26 KB,Local LAN / Gateway Environment,CRITICAL ANOMALY
2026-08-06 09:49:52,142.251.47.234,192.168.74.203,53326,UDP,1292,1.26 KB,Local LAN / Gateway Environment,CRITICAL ANOMALY
2026-08-06 09:49:52,192.168.74.203,142.251.47.234,443,UDP,1292,1.26 KB,External Host (Unknown),CRITICAL ANOMALY
2026-08-06 09:49:52,142.251.47.234,192.168.74.203,53326,UDP,1292,1.26 KB,Local LAN / Gateway Environment,CRITICAL ANOMALY
2026-08-06 09:49:52,142.251.47.234,192.168.74.203,53326,UDP,1292,1.26 KB,Local LAN / Gateway Environment,CRITICAL ANOMALY
2026-08-06 09:49:52,142.251.47.234,192.168.74.203,53326,UDP,1292,1.26 KB,Local LAN / Gateway Environment,CRITICAL ANOMALY
2026-08-06 09:49:52,142.251.47.234,192.168.74.203,53326,UDP,1292,1.26 KB,Local LAN / Gateway Environment,CRITICAL ANOMALY
2026-08-06 09:49:52,142.251.47.234,192.168.74.203,53326,UDP,1292,1.26 KB,Local LAN / Gateway Environment,CRITICAL ANOMALY
2026-08-06 09:49:52,192.168.74.203,142.251.47.234,443,UDP,1292,1.26 KB,External Host (Unknown),CRITICAL ANOMALY
2026-08-06 09:49:52,192.168.74.203,142.251.47.234,443,UDP,1292,1.26 KB,External Host (Unknown),CRITICAL ANOMALY
2026-08-06 09:49:52,192.168.74.203,142.251.47.234,443,UDP,1292,1.26 KB,External Host (Unknown),CRITICAL ANOMALY
2026-08-06 09:49:52,192.168.74.203,142.251.47.234,443,UDP,1292,1.26 KB,External Host (Unknown),CRITICAL ANOMALY
2026-08-06 09:49:52,192.168.74.203,142.251.47.234,443,UDP,1099,1.07 KB,External Host (Unknown),CRITICAL ANOMALY
2026-08-06 09:49:52,192.168.74.203,142.251.47.234,443,UDP,1292,1.26 KB,External Host (Unknown),CRITICAL ANOMALY
2026-08-06 09:49:52,192.168.74.203,142.251.47.234,443,UDP,1288,1.26 KB,External Host (Unknown),CRITICAL ANOMALY
2026-08-06 09:49:52,192.168.74.203,142.251.47.234,443,UDP,1292,1.26 KB,External Host (Unknown),CRITICAL ANOMALY
2026-08-06 09:49:52,192.168.74.203,142.251.47.234,443,UDP,1292,1.26 KB,External Host (Unknown),CRITICAL ANOMALY
2026-08-06 09:49:52,142.251.47.234,192.168.74.203,42866,UDP,1292,1.26 KB,Local LAN / Gateway Environment,CRITICAL ANOMALY
2026-08-06 09:49:52,192.168.74.203,142.251.47.234,443,UDP,1292,1.26 KB,External Host (Unknown),CRITICAL ANOMALY
2026-08-06 09:49:52,142.251.47.234,192.168.74.203,42866,UDP,998,998.00 B,Local LAN / Gateway Environment,CRITICAL ANOMALY
2026-08-06 09:49:52,142.251.47.234,192.168.74.203,42866,UDP,336,336.00 B,Local LAN / Gateway Environment,CRITICAL ANOMALY
2026-08-06 09:49:52,142.251.47.234,192.168.74.203,42866,UDP,1292,1.26 KB,Local LAN / Gateway Environment,CRITICAL ANOMALY
2026-08-06 09:49:52,142.251.47.234,192.168.74.203,42866,UDP,1292,1.26 KB,Local LAN / Gateway Environment,CRITICAL ANOMALY
2026-08-06 09:49:52,192.168.74.203,142.251.47.234,443,UDP,1292,1.26 KB,External Host (Unknown),CRITICAL ANOMALY
2026-08-06 09:49:52,142.251.47.234,192.168.74.203,42866,UDP,1292,1.26 KB,Local LAN / Gateway Environment,CRITICAL ANOMALY
2026-08-06 09:49:52,142.251.47.234,192.168.74.203,42866,UDP,1292,1.26 KB,Local LAN / Gateway Environment,CRITICAL ANOMALY
2026-08-06 09:49:52,142.251.47.234,192.168.74.203,42866,UDP,1292,1.26 KB,Local LAN / Gateway Environment,CRITICAL ANOMALY
2026-08-06 09:49:52,142.251.47.234,192.168.74.203,42866,UDP,1292,1.26 KB,Local LAN / Gateway Environment,CRITICAL ANOMALY
2026-08-06 09:49:52,142.251.47.234,192.168.74.203,42866,UDP,1292,1.26 KB,Local LAN / Gateway Environment,CRITICAL ANOMALY
2026-08-06 09:49:52,192.168.74.203,142.251.47.234,443,UDP,1292,1.26 KB,External Host (Unknown),CRITICAL ANOMALY
2026-08-06 09:49:52,192.168.74.203,142.251.47.234,443,UDP,1292,1.26 KB,External Host (Unknown),CRITICAL ANOMALY
2026-08-06 09:49:52,192.168.74.203,142.251.47.234,443,UDP,1292,1.26 KB,External Host (Unknown),CRITICAL ANOMALY
2026-08-06 09:49:52,192.168.74.203,142.251.47.234,443,UDP,1292,1.26 KB,External Host (Unknown),CRITICAL ANOMALY
2026-08-06 09:49:52,192.168.74.203,142.251.47.234,443,UDP,586,586.00 B,External Host (Unknown),CRITICAL ANOMALY
2026-08-06 09:49:52,192.168.74.203,142.251.47.234,443,UDP,1292,1.26 KB,External Host (Unknown),CRITICAL ANOMALY
2026-08-06 09:49:52,192.168.74.203,142.251.47.234,443,UDP,1292,1.26 KB,External Host (Unknown),CRITICAL ANOMALY
2026-08-06 09:49:45,192.168.74.203,192.168.72.1,445,TCP,74,74.00 B,Local LAN / Gateway Environment,CRITICAL ANOMALY
2026-08-06 09:49:36,216.58.223.106,192.168.74.203,51384,UDP,317,317.00 B,Local LAN / Gateway Environment,CRITICAL ANOMALY
2026-08-06 09:38:03,192.168.74.85,192.168.74.203,57568,TCP,520,520.00 B,Local LAN / Gateway Environment,CRITICAL ANOMALY
2026-08-06 09:38:03,192.168.74.98,192.168.74.203,37794,TCP,440,440.00 B,Local LAN / Gateway Environment,CRITICAL ANOMALY
2026-08-06 10:52:44,192.168.74.203,192.168.72.1,53,UDP,102,102.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:52:44,192.168.74.203,172.217.170.170,443,UDP,76,76.00 B,Google Infrastructure / Web Services,CLEAN
2026-08-06 10:52:44,172.217.170.170,192.168.74.203,51904,UDP,66,66.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:52:44,192.168.74.203,192.168.74.251,0,IpNextHeaderProtocol(1),98,98.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:52:43,192.168.74.203,239.255.255.250,1900,UDP,214,214.00 B,Multicast Broadcast Group,CLEAN
2026-08-06 10:52:43,192.168.74.242,192.168.74.203,0,IpNextHeaderProtocol(1),98,98.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:52:43,192.168.74.203,192.168.74.242,0,IpNextHeaderProtocol(1),98,98.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:52:43,192.168.74.203,192.168.74.211,0,IpNextHeaderProtocol(1),98,98.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:52:42,192.168.74.200,192.168.74.203,0,IpNextHeaderProtocol(1),98,98.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:52:42,0.0.0.0,255.255.255.255,67,UDP,365,365.00 B,Local LAN / Private Subnet,CLEAN
2026-08-06 10:52:42,192.168.74.203,192.168.74.200,0,IpNextHeaderProtocol(1),98,98.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:52:42,192.168.74.173,192.168.74.203,0,IpNextHeaderProtocol(1),98,98.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:52:42,192.168.74.203,192.168.74.173,0,IpNextHeaderProtocol(1),98,98.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:52:41,192.168.74.150,192.168.74.203,0,IpNextHeaderProtocol(1),98,98.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:52:41,192.168.74.203,192.168.74.150,0,IpNextHeaderProtocol(1),98,98.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:52:40,192.168.74.109,192.168.74.203,0,IpNextHeaderProtocol(1),98,98.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:52:40,192.168.74.203,192.168.74.109,0,IpNextHeaderProtocol(1),98,98.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:52:39,192.168.74.65,192.168.74.203,0,IpNextHeaderProtocol(1),98,98.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:52:39,192.168.74.251,224.0.0.251,5353,UDP,103,103.00 B,Multicast Broadcast Group,CLEAN
2026-08-06 10:52:39,192.168.74.203,192.168.74.65,0,IpNextHeaderProtocol(1),98,98.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:52:39,192.168.74.203,192.168.74.50,0,IpNextHeaderProtocol(1),98,98.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:52:39,172.217.170.170,192.168.74.203,51904,UDP,68,68.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:52:39,192.168.74.203,172.217.170.170,443,UDP,71,71.00 B,Google Infrastructure / Web Services,CLEAN
2026-08-06 10:52:38,192.168.72.249,255.255.255.255,14,UDP,64,64.00 B,Local LAN / Private Subnet,CLEAN
2026-08-06 10:52:36,0.0.0.0,255.255.255.255,67,UDP,365,365.00 B,Local LAN / Private Subnet,CLEAN
2026-08-06 10:27:35,192.168.74.173,192.168.74.203,60994,TCP,82,82.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.203,192.168.74.251,137,UDP,92,92.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.251,192.168.74.203,0,IpNextHeaderProtocol(1),98,98.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.203,192.168.74.65,5555,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.65,192.168.74.203,57066,TCP,60,60.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.203,192.168.74.242,0,IpNextHeaderProtocol(1),98,98.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.203,192.168.74.200,5555,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.200,192.168.74.203,34638,TCP,54,54.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.203,192.168.74.251,0,IpNextHeaderProtocol(1),98,98.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.242,192.168.74.203,50314,TCP,54,54.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.203,192.168.74.200,445,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.203,192.168.74.65,445,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.200,192.168.74.203,60154,TCP,54,54.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.203,192.168.74.242,62078,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.242,192.168.74.203,55456,TCP,54,54.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.65,192.168.74.203,44488,TCP,60,60.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.251,192.168.74.203,45496,TCP,60,60.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.173,192.168.74.203,0,IpNextHeaderProtocol(1),120,120.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.203,192.168.74.85,22,TCP,54,54.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.85,192.168.74.203,54406,TCP,54,54.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.203,192.168.74.251,62078,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.203,192.168.74.200,135,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.203,192.168.74.173,137,UDP,92,92.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.203,192.168.74.242,5555,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.242,192.168.74.203,43644,TCP,54,54.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.251,192.168.74.203,39736,TCP,60,60.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.200,192.168.74.203,41928,TCP,54,54.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.98,192.168.74.203,0,IpNextHeaderProtocol(1),120,120.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.173,192.168.74.203,0,IpNextHeaderProtocol(1),98,98.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.72.17,192.168.74.203,0,IpNextHeaderProtocol(1),120,120.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.203,192.168.74.173,0,IpNextHeaderProtocol(1),98,98.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.203,192.168.74.98,137,UDP,92,92.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.98,192.168.74.203,0,IpNextHeaderProtocol(1),98,98.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.203,192.168.74.85,22,TCP,54,54.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.203,192.168.72.17,137,UDP,92,92.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.85,192.168.74.203,0,IpNextHeaderProtocol(1),120,120.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.72.17,192.168.74.203,0,IpNextHeaderProtocol(1),98,98.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.203,192.168.74.98,0,IpNextHeaderProtocol(1),98,98.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.203,192.168.74.251,5555,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.203,192.168.74.65,135,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.203,192.168.74.85,137,UDP,92,92.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.65,192.168.74.203,36468,TCP,60,60.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.251,192.168.74.203,47686,TCP,60,60.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.203,192.168.74.98,22,TCP,54,54.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.203,192.168.72.17,0,IpNextHeaderProtocol(1),98,98.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.203,192.168.74.98,22,TCP,54,54.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.98,192.168.74.203,53092,TCP,60,60.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.203,192.168.74.242,445,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.85,192.168.74.203,0,IpNextHeaderProtocol(1),98,98.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.173,192.168.74.203,46746,TCP,60,60.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.242,192.168.74.203,41084,TCP,54,54.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.203,192.168.72.17,22,TCP,54,54.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.203,192.168.72.17,22,TCP,54,54.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.72.17,192.168.74.203,48246,TCP,66,66.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.203,192.168.74.85,0,IpNextHeaderProtocol(1),98,98.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.98,192.168.74.203,56958,TCP,60,60.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.173,192.168.74.203,60994,TCP,66,66.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.203,192.168.74.173,62078,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.203,192.168.74.251,445,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.98,192.168.74.203,53092,TCP,60,60.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.203,192.168.74.98,62078,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.251,192.168.74.203,49390,TCP,60,60.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.173,192.168.74.203,38640,TCP,60,60.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.98,192.168.74.203,38142,TCP,60,60.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.72.17,192.168.74.203,38894,TCP,60,60.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.203,192.168.74.173,5555,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.203,192.168.74.98,5555,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.203,192.168.72.17,62078,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.203,192.168.74.242,135,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.203,192.168.72.1,22,TCP,54,54.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.203,192.168.72.1,22,TCP,54,54.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.72.1,192.168.74.203,38812,TCP,66,66.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.72.1,192.168.74.203,38812,TCP,87,87.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.72.17,192.168.74.203,38306,TCP,60,60.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.98,192.168.74.203,43726,TCP,60,60.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.242,192.168.74.203,47052,TCP,54,54.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.173,192.168.74.203,35912,TCP,60,60.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.85,192.168.74.203,48736,TCP,54,54.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.203,192.168.74.98,445,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.203,192.168.72.17,5555,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.98,192.168.74.203,42532,TCP,60,60.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.72.17,192.168.74.203,48870,TCP,60,60.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.203,192.168.74.85,62078,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.203,192.168.74.173,445,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.85,192.168.74.203,39474,TCP,54,54.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.173,192.168.74.203,46894,TCP,60,60.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.72.17,192.168.74.203,48246,TCP,66,66.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.203,192.168.74.85,5555,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.203,192.168.72.17,445,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.85,192.168.74.203,39450,TCP,54,54.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.72.17,192.168.74.203,45818,TCP,60,60.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.85,192.168.74.203,54406,TCP,54,54.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.203,192.168.74.173,135,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.203,192.168.74.251,135,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.203,192.168.74.85,445,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.203,192.168.74.173,22,TCP,66,66.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.203,192.168.74.173,22,TCP,66,66.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.85,192.168.74.203,45828,TCP,54,54.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.173,192.168.74.203,60994,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.72.1,192.168.74.203,38812,TCP,66,66.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.251,192.168.74.203,38680,TCP,60,60.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.203,192.168.74.98,135,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.203,192.168.72.17,135,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.203,192.168.74.98,22,TCP,54,54.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.203,192.168.72.17,22,TCP,66,66.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.203,192.168.74.98,22,TCP,54,54.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.203,192.168.72.17,22,TCP,66,66.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.98,192.168.74.203,53092,TCP,66,66.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.72.17,192.168.74.203,48246,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.203,192.168.74.85,135,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.203,192.168.74.85,22,TCP,54,54.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.203,192.168.74.85,22,TCP,54,54.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.85,192.168.74.203,54406,TCP,66,66.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.203,192.168.74.242,22,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.203,192.168.74.109,22,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.203,192.168.74.200,22,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.203,192.168.72.1,135,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.203,192.168.72.1,22,TCP,66,66.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.203,192.168.74.173,22,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.203,192.168.74.85,22,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.203,192.168.72.17,22,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.203,192.168.74.211,22,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.203,192.168.74.150,22,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.203,192.168.74.98,22,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.203,192.168.74.65,22,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.74.203,192.168.72.1,22,TCP,66,66.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 10:27:35,192.168.72.1,192.168.74.203,38812,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
